location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Bonney%20Lake,2021-07-04,55.4,67.3,84.2,,57.6,0.0,10.0,,0.23,6.9,
Bonney%20Lake,2021-07-05,53.6,65.2,82.4,,57.0,0.0,9.4,,1.27,4.72,
Bonney%20Lake,2021-07-06,53.6,64.4,82.4,,57.6,0.0,8.1,,0.58,4.72,11.39
Bonney%20Lake,2021-07-07,57.2,67.5,82.4,,56.8,0.0,10.0,,2.3,10.24,17.26
Bonney%20Lake,2021-07-08,51.8,61.1,75.2,,52.8,0.0,10.0,,0.58,6.9,11.39
Bonney%20Lake,2021-07-09,50.0,64.5,82.4,,53.9,0.0,10.0,,0.35,5.87,12.77
Bonney%20Lake,2021-07-10,55.4,67.3,82.4,,57.4,0.0,10.0,,0.81,5.87,11.39
Bonney%20Lake,2021-07-11,51.8,65.7,80.6,,56.5,,10.0,,1.04,5.87,
Bonney%20Lake,2021-07-12,51.8,67.1,82.4,,55.2,0.0,9.8,,1.84,8.06,11.39
Bonney%20Lake,2021-07-13,51.8,65.7,84.2,,55.2,,10.0,,0.81,6.9,17.26
Bonney%20Lake,2021-07-14,53.6,64.5,82.4,,56.0,,9.2,,0.35,5.87,11.39
Bonney%20Lake,2021-07-15,53.6,62.0,77.0,,54.2,0.0,9.0,,2.76,6.9,11.39
Bonney%20Lake,2021-07-16,55.4,61.9,71.6,,54.3,0.0,9.8,,2.3,9.21,
Bonney%20Lake,2021-07-17,55.4,64.2,77.0,,55.0,0.0,10.0,,1.15,5.87,
Bonney%20Lake,2021-07-18,53.6,66.7,80.6,,54.1,0.0,10.0,,0.46,6.9,11.39
Bonney%20Lake,2021-07-19,51.8,67.6,86.0,,52.0,0.0,10.0,,1.27,5.87,11.39
Bonney%20Lake,2021-07-20,57.2,66.2,84.2,,54.1,0.0,10.0,,2.99,6.9,13.81
Bonney%20Lake,2021-07-21,53.6,63.1,75.2,,50.7,0.0,10.0,,1.73,5.87,11.39
Bonney%20Lake,2021-07-22,46.4,61.9,77.0,,48.3,0.0,10.0,,1.38,6.9,12.77
Bonney%20Lake,2021-07-23,48.2,63.7,80.6,,47.2,,10.0,,1.15,5.87,11.39
Bonney%20Lake,2021-07-24,51.8,68.4,84.2,,53.4,0.0,10.0,,2.19,8.06,14.96
Bonney%20Lake,2021-07-25,55.4,70.2,86.0,,56.1,0.0,10.0,,1.27,8.06,18.3
Bonney%20Lake,2021-07-26,55.4,69.2,84.2,,56.5,,10.0,,1.15,8.06,13.81
Bonney%20Lake,2021-07-27,55.4,69.3,86.0,,55.5,,9.9,,1.04,6.9,11.39
Bonney%20Lake,2021-07-28,55.4,71.2,87.8,,55.9,,10.0,,0.12,6.9,14.96
