location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Pasco,2021-08-10,51.1,74.1,93.9,29.96,52.1,0.0,10.0,,3.8,8.06,
Pasco,2021-08-11,55.9,81.9,106.0,29.93,56.7,0.0,10.0,,2.76,6.9,
Pasco,2021-08-12,61.0,84.2,107.1,29.90,60.2,0.0,7.4,,6.1,14.96,
Pasco,2021-08-13,61.0,78.1,99.0,29.96,54.1,0.0,3.9,,3.57,10.24,
Pasco,2021-08-14,61.0,82.3,102.9,29.96,55.9,0.0,3.8,,3.68,8.06,
Pasco,2021-08-15,62.1,84.4,104.0,29.91,58.3,0.0,7.9,,3.57,6.9,
Pasco,2021-08-16,60.1,84.5,104.0,29.76,49.6,0.0,10.0,,6.44,21.86,31.07
Pasco,2021-08-17,60.1,76.7,102.9,29.71,47.8,0.0,9.3,,11.16,20.83,29.92
Pasco,2021-08-18,59.0,69.6,82.9,29.97,52.8,0.01,9.6,,6.67,9.21,
Pasco,2021-08-19,52.0,72.1,89.1,29.94,50.0,0.0,9.5,,4.26,11.39,
Pasco,2021-08-20,52.0,72.8,89.1,29.84,54.0,0.0,8.4,,7.02,16.11,21.86
Pasco,2021-08-21,57.0,69.1,82.9,29.73,53.2,0.0,10.0,,6.67,13.81,18.3
Pasco,2021-08-22,59.0,72.0,84.9,29.74,50.5,0.0,10.0,,11.05,20.83,29.92
Pasco,2021-08-23,46.0,64.9,82.9,29.86,40.9,0.0,10.0,,5.64,18.3,26.35
Pasco,2021-08-24,43.0,63.3,84.0,29.99,44.6,0.0,10.0,,4.83,10.24,
Pasco,2021-08-25,43.0,65.6,87.1,29.94,45.4,0.0,9.8,,4.03,9.21,
Pasco,2021-08-26,60.1,72.9,84.0,29.95,47.8,0.0,10.0,,6.56,14.96,21.86
Pasco,2021-08-27,55.9,72.3,84.9,29.96,49.4,0.0,10.0,,6.1,13.81,20.83
Pasco,2021-08-28,48.0,68.3,87.1,30.04,47.3,0.0,10.0,,3.45,8.06,
Pasco,2021-08-29,48.0,68.4,91.0,29.91,47.0,0.0,10.0,,3.34,5.87,
Pasco,2021-08-30,48.9,69.9,91.0,29.75,47.5,0.0,10.0,,6.67,18.3,27.73
Pasco,2021-08-31,51.1,65.5,88.0,29.83,40.3,0.0,10.0,,6.44,21.86,34.41
Pasco,2021-09-01,43.0,62.3,78.1,29.93,39.8,0.0,10.0,,6.67,24.17,33.26
Pasco,2021-09-02,43.0,63.4,82.0,29.99,44.5,0.0,10.0,,4.6,11.39,
Pasco,2021-09-03,46.9,67.1,86.0,30.02,43.6,0.0,10.0,,2.19,5.87,
Pasco,2021-09-04,46.9,67.2,89.1,29.95,45.4,0.0,10.0,,2.76,6.9,
Pasco,2021-09-05,48.0,74.5,93.9,29.90,47.9,0.0,9.6,,4.95,11.39,
Pasco,2021-09-06,54.0,76.9,96.1,29.96,52.0,0.0,10.0,,4.03,12.77,
Pasco,2021-09-07,50.0,67.8,90.0,30.01,50.4,0.0,10.0,,4.6,6.9,
Pasco,2021-09-08,50.0,73.2,96.1,29.90,52.2,0.0,9.5,,6.21,18.3,26.35
Pasco,2021-09-09,54.0,71.6,96.1,29.86,52.3,0.0,10.0,,3.91,12.77,
